sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
2165786,133,8,2,0,120,120,3,29,146,210,4,No,0,0.98,0.92,0,No,No,No,Yes,No,No
1176608,79,5,21,124,201,266,26,65,143,284,69,No,0,1,0.97,1,No,No,No,Yes,No,No
1456923,4,8,0,0,0,0,1,2,4,8,3,No,0,0.75,0.84,0,Yes,No,No,Yes,No,No
3183897,115,8,0,0,0,0,0,0,0,0,0,No,0,0.9,0.92,0,No,No,No,Yes,No,No
2239597,0,8,0,4,5,7,0,3,3,4,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2194159,251,8,0,0,0,0,8,37,98,132,24,No,0,1,0.99,0,No,No,No,Yes,No,No
1277195,61,NA,0,0,0,0,0,4,5,6,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1778485,28,9,0,0,0,0,1,2,3,5,2,No,0,0.86,0.84,0,No,No,No,Yes,No,No
2309306,1,9,0,0,0,0,0,0,0,0,0,No,0,0.54,0.47,0,No,No,No,Yes,No,No
1919487,75,8,0,0,0,0,3,8,16,30,2,No,0,1,0.88,0,No,No,No,Yes,No,No
1941592,3,2,0,0,1,2,3,10,11,12,0,No,0,0.91,0.94,0,No,No,No,Yes,No,Yes
1363854,305,8,0,0,0,0,0,0,0,0,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
1677616,0,12,0,0,0,0,0,0,0,0,0,No,0,0.63,0.72,0,No,No,No,Yes,No,No
1956367,11,8,0,0,0,0,0,0,0,1,0,No,0,0.95,0.89,0,No,No,No,Yes,No,No
1549799,32,8,0,0,0,0,2,3,4,5,3,No,0,0.46,0.45,0,No,No,No,Yes,No,No
3146083,44,9,0,0,0,0,1,1,3,3,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
1825631,255,8,44,250,450,650,36,184,355,660,60,No,0,0.84,0.82,0,No,No,No,Yes,No,No
2868501,0,8,0,0,0,0,25,101,126,156,0,No,0,0.68,0.75,0,Yes,No,No,Yes,No,No
1152245,0,2,0,5,7,8,0,0,0,2,1,No,0,0.95,0.97,0,Yes,No,No,Yes,No,Yes
3266113,310,9,0,0,0,0,0,0,0,5,70,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
1533365,53,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1180830,4,8,0,0,0,5,0,0,2,4,0,No,0,1,0.92,0,No,No,No,Yes,No,No
1604403,2,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,Yes,No,No,Yes,No,No
1592387,16,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3217869,1633,8,620,4540,6940,10140,1500,4113,7429,11222,1138,No,140,0.82,0.81,0,No,No,No,Yes,No,No
2284215,5098,8,0,0,0,0,0,13,21,40,3,No,0,0.96,0.96,0,No,No,Yes,Yes,No,No
3105902,1,12,0,0,0,0,0,1,1,1,0,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
2003724,5,12,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
3270591,5,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
2267230,3265,8,0,0,0,0,0,0,21,27,0,No,0,0.98,0.96,0,No,No,No,Yes,No,No
1887809,49,4,0,0,0,0,4,21,22,23,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2314613,7,8,0,0,0,0,4,4,4,6,0,No,0,1,0.99,0,No,No,No,Yes,No,No
2804377,0,8,0,8,8,11,0,0,6,8,0,No,0,0.36,0.44,0,Yes,No,No,Yes,No,No
1867773,4,9,0,16,27,49,3,11,21,35,0,No,0,0.68,0.66,0,No,No,No,Yes,No,Yes
1730573,3,9,0,0,0,0,0,0,0,0,0,No,0,0.68,0.66,0,No,No,No,Yes,No,No
2995378,2,8,0,0,0,0,0,0,0,0,1,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1885447,-1,8,0,25,33,41,0,9,29,36,5,No,0,0.84,0.77,1,No,No,No,Yes,No,Yes
1284162,0,2,0,75,75,75,0,1,6,6,11,No,0,0.37,0.42,0,No,No,No,Yes,No,Yes
1912430,12,12,0,44,104,146,9,37,73,112,24,No,0,1,0.99,0,No,No,No,Yes,No,Yes
1135064,12,8,0,0,0,0,0,1,3,9,0,No,0,0.93,0.8,0,No,No,No,Yes,No,No
3278648,863,2,42,0,465,930,132,454,867,1333,154,No,0,0.94,0.96,0,No,No,No,Yes,No,No
3176377,10,52,0,0,0,0,0,0,3,3,0,No,0,0.95,0.95,0,Yes,No,Yes,Yes,No,No
3051779,1601,8,550,2301,4315,5935,824,2192,4311,7163,811,No,0,0.98,0.99,0,No,No,Yes,Yes,No,No
3088128,22,12,0,0,0,4,2,8,13,19,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2960279,73,16,0,0,0,0,5,12,23,40,1,No,0,0.63,0.57,0,No,No,No,Yes,No,No
3241951,-9,8,0,257,383,467,51,163,277,373,50,No,1,0.41,0.46,9,No,No,No,Yes,No,Yes
1559326,4,9,0,0,0,0,0,0,0,0,0,No,0,0.87,0.72,0,No,No,No,Yes,No,No
2272568,898,NA,0,0,0,0,0,1,1,4,3,No,0,-99,-99,0,No,No,No,No,No,No
1316461,1,52,0,6,72,72,0,1,14,24,0,No,0,0.61,0.62,0,Yes,No,No,No,No,Yes
2049970,12,12,0,0,0,0,0,0,0,0,2,No,0,0.74,0.74,0,No,No,Yes,Yes,No,No
2065224,232,8,0,0,0,0,2,10,29,45,2,No,0,0.24,0.31,0,No,No,Yes,Yes,No,No
1910774,253,8,0,440,440,440,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1937165,2,8,0,30,30,30,0,5,13,16,4,No,0,0.77,0.87,0,No,No,No,Yes,No,Yes
3249129,3,NA,0,0,0,0,0,2,9,11,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1122770,141,8,1,0,0,0,11,36,82,138,23,No,0,0.08,0.05,0,No,No,Yes,Yes,No,No
1907675,3,3,0,0,1,2,0,0,3,4,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
2194942,305,8,0,0,0,0,0,0,0,0,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
1818275,22,9,0,0,0,0,0,0,1,1,0,No,0,0.87,0.72,0,No,No,No,Yes,No,No
2108312,47,8,0,0,0,0,5,21,55,65,0,No,0,0.73,0.88,0,No,No,No,Yes,No,No
1687573,82,8,0,0,0,0,2,11,12,19,1,No,0,0.97,0.97,0,No,No,No,Yes,No,No
1175482,138,8,5,0,260,260,17,55,103,143,41,No,0,0.97,0.95,0,No,No,No,Yes,No,No
1765622,29,8,0,0,0,0,1,1,3,7,0,No,0,0.59,0.61,0,No,No,No,Yes,No,No
1452212,40,2,0,5,5,5,3,12,30,32,1,No,0,0.45,0.57,0,Yes,No,No,Yes,No,No
1191802,17,6,0,13,26,39,10,23,49,67,5,No,0,0.82,0.79,0,No,No,Yes,Yes,No,No
3164576,1,8,0,3,5,7,0,3,7,7,1,No,0,0.89,0.9,0,No,No,No,Yes,No,No
2935464,22,2,0,0,0,0,1,1,3,4,1,No,0,0.98,0.97,0,No,No,No,Yes,No,No
1177743,7,12,0,0,0,0,0,0,0,0,0,No,0,0.83,0.84,0,No,No,No,Yes,No,No
3278076,440,8,0,512,784,784,78,232,510,980,127,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1192010,0,8,0,11,19,23,4,6,15,26,0,No,0,0.92,0.95,0,No,No,No,Yes,No,Yes
2283828,0,2,0,5,7,8,0,0,0,0,0,No,0,0.99,0.96,0,Yes,No,No,Yes,No,No
1881212,48,4,0,30,30,30,3,16,27,32,1,No,0,0.98,0.99,0,Yes,No,No,No,No,No
3122991,1,2,0,90,90,148,13,40,65,98,28,No,10,0.05,0.32,0,No,No,No,Yes,No,Yes
1420496,16,8,0,0,0,10,5,17,28,46,0,No,0,0.91,0.94,0,No,No,No,Yes,No,No
1135587,111,2,104,174,324,444,108,201,266,313,92,No,0,0.1,0.04,0,Yes,No,Yes,Yes,No,Yes
2015593,4,4,0,0,0,0,0,1,1,1,0,No,0,0.89,0.9,0,Yes,No,No,Yes,No,No
1946553,3,8,0,0,0,0,0,0,0,1,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2153576,6,8,0,17,35,53,6,18,27,39,0,No,0,0.92,0.92,0,No,No,No,Yes,No,No
1453174,21,NA,0,1000,1000,1200,3,5,6,19,1,No,0,-99,-99,0,Yes,No,Yes,Yes,No,Yes
3206711,13,NA,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,No,No,No
1786562,343,8,1,539,1108,1398,29,189,666,1258,67,No,0,0.96,0.92,0,No,No,No,Yes,No,No
1993479,52,12,4,201,286,286,61,148,387,720,26,No,0,0.76,0.78,0,No,No,No,Yes,No,Yes
3021919,10,2,0,0,0,0,0,0,1,1,0,No,0,0.93,0.96,0,No,No,No,Yes,No,No
2944766,0,2,0,14,14,14,0,0,0,0,0,No,4,0.66,0.64,0,No,No,No,Yes,No,No
1471236,107,2,0,0,0,0,0,0,0,0,17,No,0,0.93,0.93,0,Yes,No,No,Yes,No,No
3047976,4,8,0,0,0,0,0,0,1,2,2,No,0,0.95,0.83,0,No,No,No,Yes,No,No
2808707,196,2,184,405,804,1227,140,443,912,1300,279,No,0,0.93,0.95,0,No,No,No,Yes,No,No
2163235,1,2,0,3,3,3,1,3,3,3,0,No,0,0.97,0.93,0,No,No,No,Yes,No,Yes
2181179,26,8,0,0,0,0,0,1,1,1,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
2201344,8,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2160397,5,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.66,0,No,No,No,Yes,No,No
2921634,5,8,0,24,40,56,7,20,34,64,1,No,0,0.55,0.4,0,No,No,No,Yes,No,Yes
2971151,124,8,237,195,435,720,78,342,577,862,58,No,0,0.86,0.71,0,No,No,No,Yes,No,No
2889775,71,4,0,10,70,130,10,27,53,64,25,No,0,0.84,0.86,0,No,No,Yes,Yes,No,No
1813259,-5,8,20,182,257,362,87,258,304,384,69,No,0,0.91,0.93,25,No,No,Yes,Yes,No,Yes
1925446,-6,12,0,360,360,360,21,63,136,234,46,No,0,0,0,26,No,No,No,Yes,No,Yes
3026935,57,8,0,0,0,0,4,12,16,24,1,No,0,0.56,0.65,0,No,No,No,Yes,No,No
1537553,9,2,0,90,90,90,16,17,17,17,4,No,0,0.96,0.98,0,No,No,No,Yes,No,Yes
2841442,2,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
2115030,35,8,0,0,0,0,0,0,0,4,0,No,0,0.94,0.95,0,No,No,No,No,No,No
1936933,0,8,0,14,28,34,1,11,18,27,4,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
3204619,52,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2164072,4,9,0,0,0,0,0,0,0,0,3,No,0,0.7,0.66,0,No,No,No,Yes,No,No
1989472,4,8,0,0,0,0,0,0,0,2,1,No,0,0.93,0.95,0,No,No,No,Yes,No,No
1258245,46,NA,0,0,0,0,0,1,3,3,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
3205242,43,8,0,0,0,0,1,1,3,10,4,No,0,1,0.99,0,Yes,No,No,Yes,No,No
3161746,1,8,0,4,5,7,0,3,3,3,0,No,0,0.82,0.89,0,No,No,Yes,Yes,No,No
1325881,100,8,0,0,0,0,0,2,2,5,4,No,0,0,0.5,0,No,No,No,Yes,No,No
2242165,12,3,0,0,4,9,0,37,42,42,2,No,0,0.75,0.65,0,No,No,No,Yes,No,No
1822335,183,2,36,120,300,480,57,254,446,628,76,No,0,0.81,0.86,0,No,No,No,Yes,No,No
1560526,20,12,0,10,10,10,0,0,0,0,1,No,0,0.58,0.58,0,Yes,No,No,Yes,No,No
1748368,230,8,0,0,0,0,4,5,15,19,17,No,0,0.94,0.79,0,No,No,No,Yes,No,No
1515710,5,8,0,0,0,0,0,0,1,2,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2187037,0,9,0,1,1,1,1,1,1,1,1,No,0,0.7,0.66,0,No,No,No,Yes,No,Yes
2926739,7,8,0,0,0,0,0,0,2,2,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1171542,5,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
2053519,12,2,0,0,0,0,0,0,0,0,0,No,0,0.78,0.86,0,Yes,No,No,Yes,No,No
1838376,3,8,0,0,1,2,0,0,2,3,0,No,0,1,0.99,0,No,No,No,Yes,No,Yes
1547590,5,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1948639,337,8,57,27,120,337,22,130,403,620,24,No,0,0.86,0.91,0,No,No,No,Yes,No,No
3072997,2,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
1161923,18,8,0,0,0,0,0,4,4,4,4,No,0,0.81,0.83,0,No,No,No,Yes,No,No
1835269,1,NA,0,0,0,0,0,0,0,1,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1989710,13,8,0,0,0,0,0,5,16,29,9,No,0,0.62,0.62,0,Yes,No,No,Yes,No,No
2305366,79,8,0,70,140,266,2,107,162,241,69,No,0,0.74,0.82,0,No,No,No,Yes,No,No
2855830,4,2,0,5,5,5,0,0,0,0,0,No,0,0.82,0.81,0,Yes,No,No,Yes,No,No
1337863,18,9,0,0,5,10,2,6,11,22,0,No,0,0.85,0.83,0,No,No,No,Yes,No,No
1580819,2,2,0,24,36,60,11,27,54,66,1,No,0,0.97,0.93,0,No,No,No,Yes,No,Yes
3003334,0,12,0,6,12,17,0,0,1,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
1147751,0,9,0,2,2,3,1,2,2,2,0,No,0,0.69,0.68,0,No,No,No,Yes,No,Yes
2854416,2571,8,113,0,0,0,90,230,579,812,48,No,0,0.61,0.6,0,No,No,No,Yes,No,No
1911466,1,9,0,6,10,10,0,4,8,8,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1561186,31,12,0,0,0,3,5,6,16,35,11,No,0,0.22,0.26,0,No,No,No,Yes,No,No
1808728,10,9,0,0,0,0,4,4,4,4,0,No,0,0.86,0.84,0,Yes,No,No,Yes,No,No
3093921,21,8,0,0,0,0,0,2,4,5,1,No,0,0.84,0.87,0,No,No,Yes,Yes,No,No
1749369,8,8,0,24,40,56,8,21,34,45,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
1973410,2,12,0,0,0,0,0,1,1,1,0,No,0,0.63,0.72,0,No,No,No,Yes,No,No
2226396,13,2,0,9,15,24,3,17,25,35,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1297494,2,8,0,17,24,38,4,16,30,42,2,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
3207519,25,2,0,0,0,0,4,4,5,5,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3066872,2111,13,508,330,1557,2550,270,873,2263,3974,429,No,0,0.42,0.64,2,No,No,No,Yes,No,No
1121942,0,2,0,1200,2112,2864,0,0,0,0,136,No,0,0.92,0.79,0,No,No,Yes,No,No,Yes
2128912,2,2,0,17,35,51,3,14,29,41,0,No,1,0.9,0.88,0,No,No,No,Yes,No,Yes
1340451,36,2,0,0,0,0,0,0,0,0,0,No,0,0.92,0.45,0,Yes,No,No,Yes,No,No
2224717,11,2,0,0,0,0,0,0,0,0,1,No,0,0.99,0.96,0,Yes,No,Yes,Yes,No,No
1585381,2,8,0,0,0,0,0,0,0,0,0,No,0,0.51,0.53,0,Yes,No,No,Yes,No,No
1557292,38,2,25,121,182,282,39,126,246,368,40,No,0,0.62,0.62,0,No,No,No,Yes,No,No
1783356,0,2,2,3,6,9,2,3,5,8,0,No,0,0.78,0.86,0,No,No,No,Yes,No,No
1970030,1924,2,18,0,0,0,248,1121,2177,3117,99,No,0,0.68,0.85,0,No,No,No,Yes,No,No
2933821,13,9,0,4,14,22,1,10,15,32,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1116834,2,8,0,4,6,9,1,5,6,9,2,No,0,1,0.95,0,No,No,No,Yes,No,Yes
2296659,348,12,29,828,1324,1982,213,629,1430,2008,255,No,190,0.68,0.7,0,No,No,Yes,Yes,No,No
3050807,184,2,0,0,0,0,8,38,56,80,1,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
2226251,13,12,0,0,0,0,1,2,3,6,1,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1125193,12,2,0,24,72,96,6,22,39,55,4,No,0,0.46,0.35,0,No,No,No,Yes,No,Yes
2881174,90,8,2,41,106,158,12,24,81,152,49,No,0,0.9,0.93,0,No,No,No,Yes,No,No
3254933,52,2,0,0,0,0,1,1,1,1,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3114736,50,8,0,0,0,0,5,17,27,48,3,No,0,0.33,0.32,0,No,No,No,Yes,No,No
2013103,24,52,0,0,0,0,0,0,0,0,0,No,0,0.8,0.83,0,No,No,No,Yes,No,No
2121818,97,12,0,0,0,0,3,6,12,14,6,No,0,-99,-99,0,No,No,No,Yes,No,No
3233949,423,11,2,0,240,400,50,199,409,608,168,No,0,1,0.94,0,No,No,No,Yes,No,No
3170598,0,15,0,0,0,0,0,0,0,0,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
1330089,312,8,134,802,1450,2074,222,718,1389,2142,216,No,0,0.96,0.97,0,No,No,No,Yes,No,No
2926896,7,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
1917242,0,8,0,102,141,167,0,0,0,0,13,No,0,0.91,0.93,0,No,No,No,Yes,No,Yes
1150360,1471,8,0,0,0,0,0,10,10,10,0,No,0,0.94,0.93,0,No,No,No,Yes,No,No
2143171,10,6,0,13,39,52,7,23,49,70,5,No,0,0.73,0.76,0,No,No,Yes,Yes,No,No
2302108,36,8,0,190,190,235,19,72,147,203,1,No,0,0.72,0.63,0,No,No,Yes,Yes,No,No
2070487,1,8,0,50,50,50,1,8,16,30,0,No,0,0.79,0.66,0,No,No,No,Yes,No,Yes
3063533,1385,2,412,2160,4560,7440,800,2490,4949,7013,841,No,0,0.9,0.95,0,No,No,No,Yes,No,No
2137151,-1,12,0,6,9,11,3,5,8,9,0,No,0,0.7,0.77,1,Yes,No,No,No,No,Yes
3031357,100,8,13,169,324,470,49,170,299,484,35,No,0,0.79,0.66,0,No,No,No,Yes,No,No
1862710,10,8,0,0,0,0,0,0,0,1,0,No,0,0.78,0.74,0,No,No,No,Yes,No,No
1291353,3,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,Yes,Yes,No,No
2933641,47,8,0,0,240,240,0,0,0,0,0,No,0,0.91,0.85,0,No,No,No,Yes,No,No
2044207,1,2,1,2,2,2,3,5,5,5,0,No,0,0.5,0.2,0,Yes,No,No,Yes,No,No
1264778,10,8,0,0,0,0,1,1,1,1,0,No,0,0.15,0.34,0,No,No,No,Yes,No,No
2145725,12,2,0,37,49,61,16,22,30,40,0,No,0,1,1,0,No,No,No,Yes,No,Yes
1900338,2,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,Yes,No,No,Yes,No,No
1148980,2,8,0,0,0,1,0,0,1,2,0,No,0,0.94,0.91,0,No,No,No,Yes,No,No
2924254,50,8,0,0,0,0,0,0,0,0,0,No,0,1,0.9,0,No,No,No,Yes,No,No
1381532,44,8,9,16,56,100,15,50,104,181,5,No,0,0.86,0.56,0,No,No,No,Yes,No,No
3130835,1,2,0,0,0,0,0,0,0,0,0,No,0,0.81,0.75,0,No,No,Yes,Yes,No,No
2278419,2,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1130953,128,8,0,19,95,190,13,68,179,245,23,No,0,0.82,0.87,0,No,No,No,Yes,No,No
1952928,7,4,0,0,0,0,0,0,0,0,1,No,0,0.24,0.14,0,Yes,No,No,Yes,No,No
1354894,28,8,0,0,0,0,2,8,10,11,2,No,0,1,0.99,0,No,No,Yes,Yes,No,No
1157355,0,9,0,5,5,5,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1689776,32,9,0,0,0,0,0,1,2,2,0,No,0,0.91,0.77,0,Yes,No,No,Yes,No,No
1307364,3,12,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
2920996,21,8,0,6,6,6,1,5,12,16,4,No,0,0.87,0.91,0,No,No,No,Yes,No,No
3100664,24,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1716043,37,2,0,60,120,180,15,45,72,89,0,No,0,0.24,0.31,0,Yes,No,No,Yes,No,Yes
2133715,36,8,0,0,0,0,0,0,2,2,0,No,0,-99,0.48,0,Yes,No,No,Yes,No,No
1173168,3,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1665656,15,12,0,0,0,0,0,0,0,0,1,No,0,0.58,0.58,0,Yes,No,No,Yes,No,No
1223645,0,2,0,2,2,2,0,0,0,0,0,No,0,0.7,0.64,0,Yes,No,Yes,Yes,No,No
3052397,68,2,0,0,0,0,0,0,0,2,0,No,0,0.91,0.96,0,No,No,No,Yes,No,No
3127327,1446,52,0,0,0,0,15,41,95,168,37,No,0,0.98,0.97,0,Yes,No,No,Yes,No,No
1914265,274,17,0,0,0,0,0,0,1,2,0,No,0,0,0.5,0,No,No,No,Yes,No,No
1625728,16,8,0,0,0,1,3,8,16,22,0,No,0,0.86,0.88,0,No,No,No,Yes,No,No
1463518,49,2,0,0,0,0,0,0,1,1,0,No,0,0.78,0.82,0,No,No,No,Yes,No,No
1588440,4,9,0,43,63,83,2,20,39,57,3,No,16,0.68,0.66,0,No,No,No,Yes,No,Yes
1781154,0,NA,0,0,0,0,2,5,17,21,5,No,0,-99,-99,0,No,No,No,No,No,Yes
1683793,0,8,0,13,23,28,6,15,28,43,0,No,0,0.61,0.57,0,No,No,No,Yes,No,Yes
2029329,20,12,0,0,0,0,0,0,0,0,1,No,0,0.58,0.58,0,Yes,No,No,Yes,No,No
3106699,21,4,0,0,0,0,4,9,15,22,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1456495,12,2,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
1832033,5,2,0,0,0,0,0,0,0,0,0,No,0,0.68,0.64,0,No,No,No,Yes,No,No
3236002,18,2,0,10,30,40,3,23,39,60,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
2146392,21,9,0,0,0,0,0,0,0,1,0,No,0,0.85,0.82,0,No,No,Yes,Yes,No,No
3011342,104,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1541114,0,4,0,0,0,0,0,0,0,0,0,No,0,0.24,0.14,0,No,No,No,Yes,No,Yes
1205758,70,8,0,0,0,0,12,23,41,58,5,No,0,0.99,0.72,0,Yes,No,No,Yes,No,No
1686613,7,8,0,6,18,24,5,13,18,34,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
2174143,12,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
3060125,85,8,2,48,144,240,11,53,120,193,31,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3046417,13,10,0,40,40,80,11,46,72,89,1,No,0,0.77,0.84,0,No,No,No,Yes,No,No
1951167,0,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,Yes
1256811,14,8,0,0,0,0,0,0,0,0,0,No,0,1,0.98,0,No,No,No,Yes,No,No
1166811,15,8,0,0,0,0,0,0,2,3,1,No,0,0.96,0.97,0,No,No,No,Yes,No,No
2212370,4,2,0,7,7,7,0,0,0,0,0,No,0,0.99,0.96,0,Yes,No,No,Yes,No,No
1609221,1,8,0,0,0,0,0,0,0,0,1,No,0,0.96,0.74,0,No,No,No,Yes,No,No
3124535,47,2,0,0,0,0,1,2,5,9,0,No,0,0.8,0.75,0,No,No,No,Yes,No,No
1232656,0,8,0,25,25,35,1,10,20,29,13,No,14,0.96,0.96,1,No,No,No,Yes,No,Yes
1481255,11520,8,0,0,0,0,0,0,0,3,0,No,0,1,1,0,No,No,No,Yes,No,No
1114363,2,8,0,1,1,2,0,0,2,3,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3050983,176,8,98,0,0,0,1,22,49,85,38,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3059787,4,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
2998323,687,2,157,48,432,864,134,419,813,1286,121,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1363379,135,52,0,0,0,0,1,2,4,7,0,No,0,-99,-99,0,Yes,No,Yes,No,No,No
2831553,0,4,9,5,6,6,0,0,0,0,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
1504542,0,12,0,1,1,1,0,0,0,0,0,No,0,0.95,0.86,0,No,No,Yes,Yes,No,No
1819682,14,8,0,0,0,0,0,1,12,14,5,No,0,0.97,0.97,0,No,No,No,Yes,No,No
2927969,134,8,0,0,0,0,1,16,23,26,0,No,0,0.86,0.77,0,No,No,No,Yes,No,No
1758432,8,8,0,0,3,6,1,3,11,15,0,No,0,0.91,0.94,0,No,No,No,Yes,No,No
2106296,0,8,0,10,14,18,5,12,13,14,0,No,0,0.79,0.87,0,No,No,No,Yes,No,Yes
1121257,2,8,0,1,2,4,1,2,9,11,1,No,0,0.99,0.98,0,No,No,No,Yes,No,Yes
2084588,14,8,0,0,0,0,0,0,1,1,2,No,0,0.91,0.94,0,No,No,No,Yes,No,No
1615939,11,12,0,0,0,0,4,4,4,5,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2855219,1337,8,0,0,0,0,0,0,0,0,0,No,0,0.66,0.74,0,No,No,No,Yes,No,No
3266391,203,8,0,0,0,0,2,12,19,35,5,No,0,0.9,0.86,0,No,No,No,Yes,No,No
2084150,8,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
1180891,0,8,0,2,3,4,1,1,3,3,0,No,0,0.15,0.34,0,No,No,No,Yes,No,Yes
2843141,126,8,3,59,117,176,25,62,128,200,46,No,0,0.99,0.97,0,No,No,No,Yes,No,No
1268583,0,2,0,2,2,7,0,0,0,0,0,No,0,0.78,0.82,0,No,No,Yes,Yes,No,Yes
2218931,3,6,1,1,4,8,1,4,6,10,0,No,0,1,0.98,0,No,No,No,Yes,No,No
1186927,61,8,0,0,0,0,7,14,28,49,6,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
2868856,7,8,1,0,0,2,1,3,3,8,1,No,0,0.73,0.76,0,No,No,No,Yes,No,No
3069752,21,8,5,0,10,30,4,16,38,60,5,No,0,0.88,0.92,0,No,No,No,Yes,No,No
2014431,87,52,25,0,0,0,8,22,61,106,20,No,0,0.94,0.89,0,Yes,No,No,No,No,No
2817459,11185,8,3836,8400,18900,32340,7855,21625,39892,59247,5399,No,0,0.99,0.99,0,No,No,No,Yes,No,No
